student_id,assignment_id,question_id,is_correct,attempts,response_time,error_consistency,true_error_type
69,4,A4_Q4,1,2,6.806960919156188,0.2843339093907689,1
69,5,A5_Q1,0,5,8.095899677810383,0.18607240628067365,1
69,5,A5_Q2,0,3,11.591559453867283,0.057604825422011015,1
69,5,A5_Q3,0,3,12.988996810982309,0.24778227573357547,1
69,5,A5_Q4,0,5,7.39242731880551,0.09411093742714687,1
70,1,A1_Q1,0,3,5.095862724469264,0.059006459193846915,1
70,1,A1_Q2,0,4,10.164587088371572,0.17595353431123462,1
70,1,A1_Q3,0,4,6.537831751129684,0.1407122242554462,1
70,1,A1_Q4,1,2,8.999036141348775,0.12393221931814326,1
70,2,A2_Q1,0,4,8.392622359845877,0.25609636468233354,1
70,2,A2_Q2,1,2,6.1874971900524365,0.024174243685954076,1
70,2,A2_Q3,0,3,7.9788650435583355,0.03697423743976543,1
70,2,A2_Q4,0,3,8.519914097857383,0.17446926133139662,1
70,3,A3_Q1,1,1,11.01014829265982,0.16619797665093927,1
70,3,A3_Q2,0,4,5.217306941412624,0.17981189786159588,1
70,3,A3_Q3,0,4,5.781885777622891,0.2856187339917008,1
70,3,A3_Q4,1,2,6.132040404615886,0.09421314207552973,1
70,4,A4_Q1,0,3,13.859909767237973,0.07852533004034473,1
70,4,A4_Q2,0,3,2.567607198321097,0.1292574826146812,1
70,4,A4_Q3,0,5,11.45338821787457,0.10897660550274307,1
70,4,A4_Q4,1,1,3.0087404149040244,0.1633786346132248,1
70,5,A5_Q1,0,4,6.331643759717658,0.12056288137102185,1
70,5,A5_Q2,0,4,4.909531599609216,0.18576129518764645,1
70,5,A5_Q3,0,5,8.891250354472504,0.06121931656398017,1
70,5,A5_Q4,0,4,7.770910402038098,0.03183767564729865,1
71,1,A1_Q1,0,2,36.15841520056232,0.2,3
71,1,A1_Q2,0,2,63.55503314794263,0.2,3
71,1,A1_Q3,1,1,32.24234744535292,0.0,3
71,1,A1_Q4,1,1,19.640890149875435,0.0,3
71,2,A2_Q1,1,1,28.53441464308321,0.0,3
71,2,A2_Q2,0,2,33.12534598261561,0.2,3
71,2,A2_Q3,0,2,46.72254386411038,0.2,3
71,2,A2_Q4,0,2,51.5839251192249,0.2,3
71,3,A3_Q1,1,1,30.600859946151637,0.0,3
71,3,A3_Q2,0,2,41.50560672783044,0.2,3
71,3,A3_Q3,0,2,28.54407385958186,0.2,3
71,3,A3_Q4,1,1,45.055451919058285,0.0,3
71,4,A4_Q1,0,2,54.13473732017407,0.2,3
71,4,A4_Q2,0,2,43.5571205736326,0.2,3
71,4,A4_Q3,1,1,27.2000669812552,0.0,3
71,4,A4_Q4,0,2,66.84096733380457,0.2,3
71,5,A5_Q1,1,1,35.70507208354516,0.0,3
71,5,A5_Q2,0,2,26.232812693172633,0.2,3
71,5,A5_Q3,0,2,63.90440685155782,0.2,3
71,5,A5_Q4,0,2,46.6984469724903,0.2,3
72,1,A1_Q1,0,5,9.08934688323357,0.14468220002446305,1
72,1,A1_Q2,1,2,11.035541250918245,0.2182893413099066,1
72,1,A1_Q3,0,3,8.37221817715848,0.2000056955677539,1
72,1,A1_Q4,0,4,12.921843690464861,0.10033275813543122,1
72,2,A2_Q1,1,2,8.270547912490699,0.232325848381891,1
72,2,A2_Q2,1,2,1.0,0.08302623958539258,1
72,2,A2_Q3,1,2,10.25329836352193,0.1163502808713283,1
72,2,A2_Q4,1,1,5.142694307628799,0.14243070181309536,1
72,3,A3_Q1,0,3,7.303086518791492,0.18705575855224632,1
72,3,A3_Q2,0,3,6.633746926065394,0.15540312941282938,1
72,3,A3_Q3,0,5,9.777701821541992,0.23490006940416058,1
72,3,A3_Q4,1,2,12.867912614106253,0.05848748144958916,1
72,4,A4_Q1,0,4,8.086372441215445,0.13987598445835062,1
72,4,A4_Q2,0,5,11.962543718662122,0.03539174508841847,1
72,4,A4_Q3,1,2,6.26262767109276,0.030168819625033302,1
72,4,A4_Q4,1,1,3.6558097140706254,0.17127211612564344,1
72,5,A5_Q1,0,3,4.633540286357008,0.029848400661889395,1
72,5,A5_Q2,0,5,10.406385375854358,0.20555235398333416,1
72,5,A5_Q3,0,3,6.063464221731813,0.02869220880711478,1
72,5,A5_Q4,0,3,7.403944661153113,0.049379782109872414,1
73,1,A1_Q1,1,1,30.831897167215143,0.0,4
73,1,A1_Q2,1,1,14.79824294441556,0.0,4
73,1,A1_Q3,1,1,32.394894681127795,0.0,4
73,1,A1_Q4,0,2,25.333594150271633,0.1,4
73,2,A2_Q1,1,1,26.780868588699096,0.0,4
73,2,A2_Q2,1,1,25.37647476206678,0.0,4
73,2,A2_Q3,1,1,34.1144832758859,0.0,4
73,2,A2_Q4,1,1,20.246197648306627,0.0,4
73,3,A3_Q1,0,2,30.2478746431227,0.1,4
73,3,A3_Q2,1,1,27.14121703806525,0.0,4
73,3,A3_Q3,1,1,39.09810222453572,0.0,4
73,3,A3_Q4,1,1,15.353979367493757,0.0,4
73,4,A4_Q1,0,2,15.059183261647954,0.1,4
73,4,A4_Q2,1,1,29.873561876582205,0.0,4
73,4,A4_Q3,1,1,31.260005190440673,0.0,4
73,4,A4_Q4,0,2,22.343748921576427,0.1,4
73,5,A5_Q1,1,1,33.98443863356682,0.0,4
73,5,A5_Q2,1,1,34.372310975470405,0.0,4
73,5,A5_Q3,1,1,14.877244072589253,0.0,4
73,5,A5_Q4,1,1,21.00625872845346,0.0,4
74,1,A1_Q1,1,1,41.39555536025469,0.0,4
74,1,A1_Q2,0,2,14.506897874110939,0.1,4
74,1,A1_Q3,0,2,15.443323484539519,0.1,4
74,1,A1_Q4,1,1,17.812846713251243,0.0,4
74,2,A2_Q1,1,1,35.95490897639257,0.0,4
74,2,A2_Q2,1,1,24.10105243537109,0.0,4
74,2,A2_Q3,1,1,14.99778138553064,0.0,4
74,2,A2_Q4,0,2,26.755364462065696,0.1,4
74,3,A3_Q1,0,2,26.060793442751656,0.1,4
74,3,A3_Q2,1,1,25.068551442458514,0.0,4
74,3,A3_Q3,0,2,21.15921046067424,0.1,4
74,3,A3_Q4,1,1,23.23758791757576,0.0,4
74,4,A4_Q1,1,1,19.056352024498565,0.0,4
74,4,A4_Q2,1,1,19.157899202201875,0.0,4
74,4,A4_Q3,1,1,51.16746821479651,0.0,4
74,4,A4_Q4,1,1,28.547487057450113,0.0,4
74,5,A5_Q1,1,1,26.794404174738144,0.0,4
74,5,A5_Q2,1,1,18.41714003633996,0.0,4
74,5,A5_Q3,1,1,13.184229002325594,0.0,4
74,5,A5_Q4,1,1,46.84348516124981,0.0,4
75,1,A1_Q1,0,4,35.77296428969914,0.8104750322185399,0
75,1,A1_Q2,0,4,57.38851225426307,0.8400634297369313,0
75,1,A1_Q3,0,2,45.719644183971766,0.83706642152118,0
75,1,A1_Q4,0,3,28.51285029911933,0.8649151765489933,0
75,2,A2_Q1,0,4,35.29388083968564,0.7475344111569717,0
75,2,A2_Q2,1,1,34.20153293986286,0.0,0
75,2,A2_Q3,0,2,53.97011384774504,0.8408220525967773,0
75,2,A2_Q4,1,1,25.672261164116115,0.0,0
75,3,A3_Q1,1,1,37.93818467143816,0.0,0
75,3,A3_Q2,0,4,29.32040159111616,0.7028630059201679,0
75,3,A3_Q3,0,4,29.93284589855318,0.9964372227863907,0
75,3,A3_Q4,0,3,39.08217343331468,0.7764246122010157,0
75,4,A4_Q1,0,2,25.5446491472225,0.9161370224388268,0
75,4,A4_Q2,1,1,21.536402801130272,0.0,0
75,4,A4_Q3,1,1,24.150923465822302,0.0,0
75,4,A4_Q4,0,2,45.39213696320688,0.9807478400208469,0
75,5,A5_Q1,0,2,34.45852465808951,0.9285669683132451,0
75,5,A5_Q2,0,3,54.04756175095732,0.7752620415148331,0
75,5,A5_Q3,0,4,40.31752216622289,0.8845209262044094,0
75,5,A5_Q4,1,1,1.0,0.0,0
76,1,A1_Q1,1,1,35.711794062192084,0.0,3
76,1,A1_Q2,0,2,43.73896030680285,0.2,3
76,1,A1_Q3,0,2,61.40728941005534,0.2,3
76,1,A1_Q4,0,2,23.506864490818668,0.2,3
76,2,A2_Q1,1,1,24.417914671681803,0.0,3
76,2,A2_Q2,1,1,28.179255299080737,0.0,3
76,2,A2_Q3,0,2,55.908226678555195,0.2,3
76,2,A2_Q4,1,1,15.390407457176487,0.0,3
76,3,A3_Q1,0,2,50.89123947667514,0.2,3
76,3,A3_Q2,0,2,64.54297238025312,0.2,3
76,3,A3_Q3,0,2,64.2837356580892,0.2,3
76,3,A3_Q4,0,2,49.185766826600826,0.2,3
76,4,A4_Q1,0,2,49.474555421329704,0.2,3
76,4,A4_Q2,1,1,26.920976577294002,0.0,3
76,4,A4_Q3,1,1,29.236103637331667,0.0,3
76,4,A4_Q4,1,1,28.524804353819437,0.0,3
76,5,A5_Q1,1,1,32.65198635948302,0.0,3
76,5,A5_Q2,0,2,46.773791709144675,0.2,3
76,5,A5_Q3,0,2,57.637668460554764,0.2,3
76,5,A5_Q4,1,1,20.035840168336865,0.0,3
77,1,A1_Q1,1,1,31.64294765370569,0.0,4
77,1,A1_Q2,0,2,25.37671700978449,0.1,4
77,1,A1_Q3,1,1,32.106684652031106,0.0,4
77,1,A1_Q4,1,1,40.570162829481355,0.0,4
77,2,A2_Q1,1,1,31.987945883388537,0.0,4
77,2,A2_Q2,1,1,22.4287315318395,0.0,4
77,2,A2_Q3,1,1,27.622889578541212,0.0,4
77,2,A2_Q4,0,2,22.73136804778833,0.1,4
77,3,A3_Q1,0,2,18.541206838707314,0.1,4
77,3,A3_Q2,1,1,11.124680969918742,0.0,4
77,3,A3_Q3,1,1,24.035824814066817,0.0,4
77,3,A3_Q4,1,1,39.39579412355179,0.0,4
77,4,A4_Q1,1,1,20.999457673357504,0.0,4
77,4,A4_Q2,1,1,14.265502398977814,0.0,4
77,4,A4_Q3,1,1,17.789225359119325,0.0,4
77,4,A4_Q4,1,1,19.93409583590229,0.0,4
77,5,A5_Q1,0,2,13.395373469683495,0.1,4
77,5,A5_Q2,1,1,8.763169826751707,0.0,4
77,5,A5_Q3,1,1,41.59381043300522,0.0,4
77,5,A5_Q4,1,1,39.73101561015072,0.0,4
78,1,A1_Q1,0,5,9.81681869789394,0.00910614165990128,1
78,1,A1_Q2,0,4,11.615286960350087,0.20314349000150075,1
78,1,A1_Q3,0,4,7.732284000372735,0.037693047723694195,1
78,1,A1_Q4,0,3,5.622429658654362,0.21672341533906336,1
78,2,A2_Q1,0,4,7.2721136365995305,0.29293695883062304,1
78,2,A2_Q2,0,3,5.321511208045761,0.2574968816636574,1
78,2,A2_Q3,0,3,11.01777353538925,0.018271662970554815,1
78,2,A2_Q4,0,4,5.25157545025597,0.13325518437645129,1
78,3,A3_Q1,0,3,15.49660215849736,0.22553944907607987,1
78,3,A3_Q2,0,3,9.509756194248514,0.1554839162066133,1
78,3,A3_Q3,0,4,9.646551277426484,0.1333882973741714,1
78,3,A3_Q4,0,4,6.666502915369385,0.054529079328358265,1
78,4,A4_Q1,0,3,8.142480404754929,0.16619384616602417,1
78,4,A4_Q2,0,5,2.4994713680244622,0.031864148276536865,1
78,4,A4_Q3,1,1,9.745336879156667,0.13159470553079533,1
78,4,A4_Q4,1,1,6.295721331269776,0.13750904382789184,1
78,5,A5_Q1,0,3,8.09722104002041,0.2598551126607088,1
78,5,A5_Q2,0,5,7.977251336236875,0.20749302059199545,1
78,5,A5_Q3,0,5,9.315505308697213,0.14656273993207714,1
78,5,A5_Q4,0,3,8.89716522446313,0.19486680202708853,1
79,1,A1_Q1,1,1,37.71117751462054,0.0,4
79,1,A1_Q2,1,1,43.05626761568009,0.0,4
79,1,A1_Q3,0,2,12.655662175670038,0.1,4
79,1,A1_Q4,0,2,15.0813694766949,0.1,4
79,2,A2_Q1,1,1,29.52889884368967,0.0,4
79,2,A2_Q2,1,1,34.800502680050016,0.0,4
79,2,A2_Q3,1,1,27.61728962193748,0.0,4
79,2,A2_Q4,1,1,17.5895787879636,0.0,4
79,3,A3_Q1,0,2,25.528065564743617,0.1,4
79,3,A3_Q2,1,1,12.605980280632629,0.0,4
79,3,A3_Q3,1,1,19.47519923003587,0.0,4
79,3,A3_Q4,1,1,37.52324893027437,0.0,4
79,4,A4_Q1,1,1,33.588897599468524,0.0,4
79,4,A4_Q2,1,1,38.35424471893049,0.0,4
79,4,A4_Q3,1,1,22.362113000051174,0.0,4
79,4,A4_Q4,1,1,28.356092349270945,0.0,4
79,5,A5_Q1,1,1,28.82785426262868,0.0,4
79,5,A5_Q2,1,1,32.68963514123314,0.0,4
79,5,A5_Q3,1,1,32.439721382756815,0.0,4
79,5,A5_Q4,1,1,36.74728546063506,0.0,4
80,1,A1_Q1,0,3,56.872555901735524,0.9145966931587407,0
80,1,A1_Q2,1,1,42.65445519891654,0.0,0
80,1,A1_Q3,0,2,34.38201610919075,0.7035753948934725,0
80,1,A1_Q4,0,4,29.24936756624468,0.8481937447420563,0
80,2,A2_Q1,0,3,49.128769680252674,0.8263902644900094,0
80,2,A2_Q2,1,1,33.108581907948114,0.0,0
80,2,A2_Q3,1,1,14.213247980970108,0.0,0
80,2,A2_Q4,0,2,57.68422598855001,0.7274059728170668,0
80,3,A3_Q1,1,1,34.80744579767984,0.0,0
80,3,A3_Q2,1,1,44.96710407445981,0.0,0
80,3,A3_Q3,1,1,41.49672018878747,0.0,0
80,3,A3_Q4,1,1,32.96576938530305,0.0,0
80,4,A4_Q1,0,2,44.33092004514754,0.7852175167121287,0
80,4,A4_Q2,0,4,33.94790410010492,0.9060824305010531,0
80,4,A4_Q3,1,1,33.20301933048545,0.0,0
80,4,A4_Q4,0,3,52.7511899862633,0.9888197751583416,0
80,5,A5_Q1,0,2,68.00836306468473,0.9344386266264127,0
80,5,A5_Q2,0,4,48.593777261935685,0.8491687585059987,0
80,5,A5_Q3,0,2,39.28222730006321,0.7099035807700982,0
80,5,A5_Q4,0,2,47.80731767161348,0.7527670850255986,0
81,1,A1_Q1,1,1,21.82071990312393,0.0,3
81,1,A1_Q2,1,1,36.64929019905828,0.0,3
81,1,A1_Q3,0,2,26.209038167342587,0.2,3
81,1,A1_Q4,0,2,53.81584984388564,0.2,3
81,2,A2_Q1,0,2,28.34690921322363,0.2,3
81,2,A2_Q2,0,2,49.88793315526648,0.2,3
81,2,A2_Q3,1,1,17.342873478304107,0.0,3
81,2,A2_Q4,1,1,49.11662406281033,0.0,3
81,3,A3_Q1,0,2,37.25753886442975,0.2,3
81,3,A3_Q2,0,2,53.34492720704601,0.2,3
81,3,A3_Q3,0,2,35.19141563575708,0.2,3
81,3,A3_Q4,1,1,30.331146113917328,0.0,3
81,4,A4_Q1,0,2,41.56209862559741,0.2,3
81,4,A4_Q2,1,1,21.4540956535421,0.0,3
81,4,A4_Q3,1,1,30.930296195934236,0.0,3
81,4,A4_Q4,1,1,26.797153872337258,0.0,3
81,5,A5_Q1,1,1,21.03434822595722,0.0,3
81,5,A5_Q2,1,1,34.228788467533306,0.0,3
81,5,A5_Q3,1,1,2.257798240151857,0.0,3
81,5,A5_Q4,1,1,19.484473137747194,0.0,3
82,1,A1_Q1,1,1,24.74346625916275,0.0,2
82,1,A1_Q2,1,1,25.29276591796149,0.0,2
82,1,A1_Q3,0,2,46.36216162973257,0.5561398608343258,2
82,1,A1_Q4,0,2,45.723251537241154,0.4978477722855549,2
82,2,A2_Q1,1,1,43.12773117990059,0.0,2
82,2,A2_Q2,1,1,21.145091134121518,0.0,2
82,2,A2_Q3,0,3,57.40423779883482,0.45056748013805786,2
82,2,A2_Q4,0,3,42.55027756989291,0.4007404813664834,2
82,3,A3_Q1,1,1,36.122326867911056,0.0,2
82,3,A3_Q2,1,1,25.51966140566289,0.0,2
82,3,A3_Q3,0,3,78.99707039546699,0.42921931310826406,2
82,3,A3_Q4,0,3,66.37607551474527,0.43547027233194857,2
82,4,A4_Q1,1,1,31.57957602780954,0.0,2
82,4,A4_Q2,1,1,28.471158807390616,0.0,2
82,4,A4_Q3,0,2,79.04235398365121,0.42714917061998026,2
82,4,A4_Q4,0,2,39.85704514455677,0.5468700070670591,2
82,5,A5_Q1,1,1,28.1982644346492,0.0,2
82,5,A5_Q2,1,1,15.170081321701348,0.0,2
82,5,A5_Q3,0,2,41.02392397674437,0.4176793934293517,2
82,5,A5_Q4,0,3,20.79463970832861,0.5029123580696597,2
83,1,A1_Q1,1,1,11.885479162374612,0.0,2
83,1,A1_Q2,1,1,26.61315675901403,0.0,2
83,1,A1_Q3,0,2,75.2548496629528,0.5573011427056245,2
83,1,A1_Q4,0,3,74.55874694770661,0.48917732397196156,2
83,2,A2_Q1,1,1,29.883396441111845,0.0,2
83,2,A2_Q2,1,1,40.21515392781864,0.0,2
83,2,A2_Q3,0,2,75.97460217280408,0.5000067831139215,2
83,2,A2_Q4,0,2,60.91573427064711,0.5992448986089277,2
83,3,A3_Q1,1,1,8.284285952395525,0.0,2
83,3,A3_Q2,1,1,43.45381247627721,0.0,2
83,3,A3_Q3,0,2,27.296763419361834,0.5782043365934423,2
83,3,A3_Q4,0,3,84.59770797366889,0.5260037361237655,2
83,4,A4_Q1,1,1,15.229851371855718,0.0,2
83,4,A4_Q2,1,1,19.07858406571267,0.0,2
83,4,A4_Q3,0,3,51.42211138587851,0.455428870374672,2
83,4,A4_Q4,0,3,63.72707110029066,0.46400322261747834,2
83,5,A5_Q1,1,1,21.61107325974264,0.0,2
83,5,A5_Q2,1,1,17.465423867748754,0.0,2
83,5,A5_Q3,0,2,62.28258558900886,0.5328678733211365,2
83,5,A5_Q4,0,2,38.7263467533671,0.4017238005183561,2
84,1,A1_Q1,0,4,7.950168973022273,0.21542044836025823,1
84,1,A1_Q2,0,5,4.534732728682029,0.10551603340369568,1
84,1,A1_Q3,0,3,7.078825043273864,0.07749012873827767,1
84,1,A1_Q4,1,1,6.040112066421816,0.21034326598999603,1
84,2,A2_Q1,0,4,1.947983605632766,0.16975553622320155,1
84,2,A2_Q2,1,2,12.741625521825108,0.1856240947372819,1
84,2,A2_Q3,0,4,8.845756364378936,0.10062204404890408,1
84,2,A2_Q4,1,1,8.547547989744068,0.26960031046579913,1
84,3,A3_Q1,0,4,7.7805212120556035,0.05448942656364656,1
84,3,A3_Q2,0,3,7.029561734370119,0.2779756149655143,1
84,3,A3_Q3,1,2,7.115622647682412,0.008468627895211911,1
84,3,A3_Q4,1,1,9.956918454830692,0.03284470982069819,1
84,4,A4_Q1,1,2,7.464043642903414,0.2918532475980067,1
84,4,A4_Q2,0,3,4.477777605173076,0.2964041886196265,1
84,4,A4_Q3,0,5,4.888801779290011,0.07169930406346539,1
84,4,A4_Q4,0,5,4.185766453477774,0.002127543832311296,1
84,5,A5_Q1,0,5,8.878677707464146,0.1950339670257641,1
84,5,A5_Q2,1,2,8.378942598449601,0.09267531685312981,1
84,5,A5_Q3,0,5,7.767257625192459,0.1560695881512076,1
84,5,A5_Q4,0,3,11.629847775676135,0.10244082198253271,1
85,1,A1_Q1,1,1,41.02289374929152,0.0,2
85,1,A1_Q2,1,1,23.916492353206625,0.0,2
85,1,A1_Q3,0,3,10.458580521792882,0.5929857203003652,2
85,1,A1_Q4,0,2,64.45653789971024,0.5331894332160928,2
85,2,A2_Q1,1,1,31.117991582033884,0.0,2
85,2,A2_Q2,1,1,9.669992643299526,0.0,2
85,2,A2_Q3,0,2,60.69613812301047,0.42511642054203214,2
85,2,A2_Q4,0,2,48.23752317986611,0.42987632724528646,2
85,3,A3_Q1,1,1,45.885072943536294,0.0,2
85,3,A3_Q2,1,1,19.538789149374956,0.0,2
85,3,A3_Q3,0,2,59.83746424883971,0.41675819450965235,2
85,3,A3_Q4,0,2,34.18236416610869,0.5253665808830135,2
85,4,A4_Q1,1,1,30.34008096228147,0.0,2
85,4,A4_Q2,1,1,37.683339922903144,0.0,2
85,4,A4_Q3,0,2,62.32451557587104,0.4413068807944013,2
85,4,A4_Q4,0,3,38.91852545532021,0.5093831027586249,2
85,5,A5_Q1,1,1,33.82130504396635,0.0,2
85,5,A5_Q2,1,1,21.317390384016676,0.0,2
85,5,A5_Q3,0,3,47.44643855388813,0.48950057793990165,2
85,5,A5_Q4,0,3,39.30486658311354,0.5246275707495651,2
86,1,A1_Q1,1,1,32.949714557088214,0.0,2
86,1,A1_Q2,1,1,24.091126375691786,0.0,2
86,1,A1_Q3,0,2,65.62347713221382,0.5747356069121498,2
86,1,A1_Q4,0,2,23.847910386392954,0.4089018078552343,2
86,2,A2_Q1,1,1,11.704449535675373,0.0,2
86,2,A2_Q2,1,1,25.88030130886972,0.0,2
86,2,A2_Q3,0,3,70.58826201910652,0.4211593040545598,2
86,2,A2_Q4,0,2,5.7165253365268995,0.47174540390921976,2
86,3,A3_Q1,1,1,25.9308301599972,0.0,2
86,3,A3_Q2,1,1,54.798515349079366,0.0,2
86,3,A3_Q3,0,2,1.0,0.49806249788196566,2
86,3,A3_Q4,0,3,51.60612914138909,0.5175804649789629,2
86,4,A4_Q1,1,1,23.41148750202703,0.0,2
86,4,A4_Q2,1,1,31.323476995087468,0.0,2
86,4,A4_Q3,0,2,64.61917952752432,0.4972965531464846,2
86,4,A4_Q4,0,3,57.65439586114101,0.5546335383493918,2
86,5,A5_Q1,1,1,30.4595939611877,0.0,2
86,5,A5_Q2,1,1,32.19645160283045,0.0,2
86,5,A5_Q3,0,2,12.161921974927523,0.40703185005423886,2
86,5,A5_Q4,0,3,42.55091375901473,0.41640214824163757,2
87,1,A1_Q1,1,1,36.703487029019996,0.0,2
87,1,A1_Q2,1,1,29.007996470684432,0.0,2
87,1,A1_Q3,0,2,49.78644271466713,0.45518976563143754,2
87,1,A1_Q4,0,2,63.24500371391477,0.40422996466988326,2
87,2,A2_Q1,1,1,20.69694302145555,0.0,2
87,2,A2_Q2,1,1,44.273053642892165,0.0,2
87,2,A2_Q3,0,2,52.309765662791676,0.5834153558939627,2
87,2,A2_Q4,0,2,56.1469123341594,0.47050584826010344,2
87,3,A3_Q1,1,1,27.522475817602906,0.0,2
87,3,A3_Q2,1,1,20.60297401747848,0.0,2
87,3,A3_Q3,0,2,30.436813109488753,0.503841394920692,2
87,3,A3_Q4,0,3,63.60430911805647,0.5089649351346863,2
87,4,A4_Q1,1,1,28.011502564823488,0.0,2
87,4,A4_Q2,1,1,39.235086160473685,0.0,2
87,4,A4_Q3,0,3,39.164251972330746,0.5457274044633798,2
87,4,A4_Q4,0,3,61.7571177627547,0.5019452150576359,2
87,5,A5_Q1,1,1,36.197387847028686,0.0,2
87,5,A5_Q2,1,1,21.89511417626683,0.0,2
87,5,A5_Q3,0,2,28.53121761785023,0.5760309465820518,2
87,5,A5_Q4,0,2,46.03031082969878,0.5866385834098037,2
88,1,A1_Q1,1,1,21.181033784568655,0.0,2
88,1,A1_Q2,1,1,8.217886802685697,0.0,2
88,1,A1_Q3,0,2,39.166287954086386,0.5513078334452481,2
88,1,A1_Q4,0,3,1.0,0.5250183105373057,2
88,2,A2_Q1,1,1,55.49009708717722,0.0,2
88,2,A2_Q2,1,1,31.102675185846568,0.0,2
88,2,A2_Q3,0,3,60.92256706387102,0.5010707336475653,2
88,2,A2_Q4,0,2,36.456195246934115,0.5672157801590562,2
88,3,A3_Q1,1,1,34.15550741474231,0.0,2
88,3,A3_Q2,1,1,25.242045559950988,0.0,2
88,3,A3_Q3,0,3,60.97943834122934,0.41233491672419154,2
88,3,A3_Q4,0,3,53.81833048287422,0.41118527002564514,2
88,4,A4_Q1,1,1,29.636693919576583,0.0,2
88,4,A4_Q2,1,1,24.657597280370737,0.0,2
88,4,A4_Q3,0,2,13.099839871330033,0.544611425092066,2
88,4,A4_Q4,0,2,43.69594147673042,0.5940233772836865,2
88,5,A5_Q1,1,1,27.61847064956142,0.0,2
88,5,A5_Q2,1,1,23.186197649304262,0.0,2
88,5,A5_Q3,0,3,42.14525274423082,0.4201883251112798,2
88,5,A5_Q4,0,3,32.95226467851793,0.4486885233530821,2
89,1,A1_Q1,0,2,45.53540630615501,0.2,3
89,1,A1_Q2,1,1,39.71609563251387,0.0,3
89,1,A1_Q3,0,2,43.24429105523419,0.2,3
89,1,A1_Q4,0,2,48.31146509187701,0.2,3
89,2,A2_Q1,0,2,39.90832230075038,0.2,3
89,2,A2_Q2,0,2,45.39857541584973,0.2,3
89,2,A2_Q3,0,2,27.65336078467009,0.2,3
89,2,A2_Q4,1,1,25.077744786462578,0.0,3
89,3,A3_Q1,0,2,42.99919434193319,0.2,3
89,3,A3_Q2,0,2,43.22706576810092,0.2,3
89,3,A3_Q3,0,2,48.25169130051951,0.2,3
89,3,A3_Q4,1,1,29.1994225146591,0.0,3
89,4,A4_Q1,1,1,19.86631992408676,0.0,3
89,4,A4_Q2,0,2,38.32715264543719,0.2,3
89,4,A4_Q3,0,2,18.363458595626053,0.2,3
89,4,A4_Q4,1,1,30.091207195018765,0.0,3
89,5,A5_Q1,0,2,36.31208252840494,0.2,3
89,5,A5_Q2,1,1,20.236203514799207,0.0,3
89,5,A5_Q3,1,1,17.935869660409505,0.0,3
89,5,A5_Q4,0,2,55.26142044401966,0.2,3
90,1,A1_Q1,0,2,26.149951842193417,0.1,4
90,1,A1_Q2,1,1,27.09401522656867,0.0,4
90,1,A1_Q3,1,1,24.058843695120153,0.0,4
90,1,A1_Q4,1,1,52.05529568265414,0.0,4
90,2,A2_Q1,1,1,41.99336780928251,0.0,4
90,2,A2_Q2,1,1,40.23776301620816,0.0,4
90,2,A2_Q3,0,2,27.6446449740687,0.1,4
90,2,A2_Q4,1,1,33.65370922215314,0.0,4
90,3,A3_Q1,0,2,13.05350634894505,0.1,4
90,3,A3_Q2,1,1,34.794416917432684,0.0,4
90,3,A3_Q3,1,1,29.30246570771202,0.0,4
90,3,A3_Q4,1,1,35.23039632963558,0.0,4
90,4,A4_Q1,0,2,18.36704586274586,0.1,4
90,4,A4_Q2,1,1,38.31119997993905,0.0,4
90,4,A4_Q3,1,1,20.605367580140175,0.0,4
90,4,A4_Q4,1,1,41.19244917564096,0.0,4
90,5,A5_Q1,1,1,45.287478505409084,0.0,4
90,5,A5_Q2,1,1,29.18954035278256,0.0,4
90,5,A5_Q3,1,1,15.279629269732084,0.0,4
90,5,A5_Q4,0,2,21.948022620459938,0.1,4
91,1,A1_Q1,1,1,7.79578991064874,0.0,3
91,1,A1_Q2,0,2,39.38476142785269,0.2,3
91,1,A1_Q3,0,2,42.500969391222014,0.2,3
91,1,A1_Q4,1,1,20.708612090241814,0.0,3
91,2,A2_Q1,1,1,43.78722226700067,0.0,3
91,2,A2_Q2,1,1,49.21932963618025,0.0,3
91,2,A2_Q3,0,2,41.45053769793027,0.2,3
91,2,A2_Q4,0,2,30.42375513379423,0.2,3
91,3,A3_Q1,1,1,22.883404226088544,0.0,3
91,3,A3_Q2,0,2,40.22171622625931,0.2,3
91,3,A3_Q3,0,2,48.04278391632531,0.2,3
91,3,A3_Q4,0,2,50.13679175024869,0.2,3
91,4,A4_Q1,0,2,55.29712895535159,0.2,3
91,4,A4_Q2,1,1,34.152558283677465,0.0,3
91,4,A4_Q3,1,1,24.713705083998224,0.0,3
91,4,A4_Q4,0,2,38.41556833987705,0.2,3
91,5,A5_Q1,0,2,53.96390087348602,0.2,3
91,5,A5_Q2,0,2,38.62921493749644,0.2,3
91,5,A5_Q3,0,2,45.05716086092891,0.2,3
91,5,A5_Q4,0,2,49.56238797367314,0.2,3
92,1,A1_Q1,1,1,36.11757575961315,0.0,2
92,1,A1_Q2,1,1,46.380469445366,0.0,2
92,1,A1_Q3,0,2,77.24803870876818,0.4919229503465853,2
92,1,A1_Q4,0,2,91.1454372998802,0.45322159123385986,2
92,2,A2_Q1,1,1,27.346146008952253,0.0,2
92,2,A2_Q2,1,1,42.078220346204326,0.0,2
