student_id,total_errors,error_rate,avg_attempts,max_attempts,avg_rt,rt_std,avg_error_consistency,correction_rate,fast_guess_rate,slow_attempt_rate,improvement_trend,plateaus,struggle_index,immediate_correction,consecutive_errors,first_try_success,time_efficiency,give_up_rate,true_error_type,cluster,inferred_taxonomy
130,10,0.5,1.65,3,39.645540223541026,21.49063100060097,0.5189917217310912,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6541514136884268,0.7,10,0.5,2.4027600135479408,0.0,2,3,Partial Understanding
131,14,0.7,1.7,2,39.98169346475892,12.023687627263785,0.20000000000000004,1.0,0.0,0.05,-0.07500000000000002,0,0.6796887889009017,1.0,12,0.3,2.3518643214564072,0.0,3,0,Procedural Errors
132,14,0.7,3.25,5,8.066088272638975,3.053920523623527,0.17413345355522766,1.0,0.6,0.0,-0.050000000000000024,1,0.2621478688607667,0.0,13,0.1,0.24818733146581462,0.0,1,2,Guessing Behavior
133,12,0.6,2.45,4,33.457285467661436,17.367412086940075,0.8152498170033717,1.0,0.1,0.05,-0.125,0,0.8197034939577053,0.08333333333333333,13,0.4,1.365603488475977,0.0,0,4,Misconception Errors
134,10,0.5,1.8,3,35.0260903888995,18.90395820628095,0.5129242242881461,1.0,0.1,0.05,-1.2067383328930179e-17,4,0.6304696270001909,0.4,10,0.5,1.9458939104944166,0.0,2,3,Partial Understanding
135,14,0.7,2.3,4,29.88314340565638,13.1176971870867,0.8622457292538047,1.0,0.0,0.05,-0.0500000000000001,0,0.6873122983300967,0.35714285714285715,11,0.3,1.2992671045937556,0.0,0,4,Misconception Errors
136,10,0.5,1.75,3,41.50260275088251,22.06754467337091,0.5068681009201235,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.726295548140444,0.5,10,0.5,2.371577300050429,0.0,2,3,Partial Understanding
137,9,0.45,1.45,2,35.37748807468516,12.81996358322313,0.2,1.0,0.0,0.05,-6.4402483578985386e-18,0,0.5129735770829348,1.0,10,0.55,2.43982676377139,0.0,3,0,Procedural Errors
138,13,0.65,3.05,5,8.508626641060792,2.5802889194188654,0.16463528591122906,1.0,0.45,0.0,0.07500000000000002,3,0.25951311255235415,0.0,9,0.15,0.27897136528068167,0.0,1,2,Guessing Behavior
139,13,0.65,3.15,5,7.760314444910975,3.231191791906174,0.1565650240502377,1.0,0.7,0.0,-0.07500000000000005,3,0.24444990501469568,0.0,7,0.05,0.24635918872733253,0.0,1,2,Guessing Behavior
140,16,0.8,2.5,4,35.028081157081274,13.43972753010639,0.8608165602385408,1.0,0.0,0.0,-0.15000000000000002,3,0.8757020289270318,0.4375,14,0.2,1.401123246283251,0.0,0,4,Misconception Errors
141,2,0.1,1.1,2,30.322629270071037,12.377116575087287,0.1,1.0,0.0,0.0,0.10000000000000005,3,0.33354892197078145,1.0,18,0.9,2.756602660915549,0.0,4,1,Careless Mistakes
142,10,0.5,1.75,3,42.263492280577054,18.105265993388972,0.4622600615939871,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7396111149100985,0.5,10,0.5,2.41505670174726,0.0,2,3,Partial Understanding
143,16,0.8,2.75,4,32.34240938083475,12.842035862226634,0.8629469765527837,1.0,0.0,0.05,0.10000000000000002,1,0.8894162579729558,0.25,13,0.2,1.1760876138485366,0.0,0,4,Misconception Errors
144,13,0.65,1.65,2,40.09815669190556,14.18237808659073,0.20000000000000004,1.0,0.0,0.05,0.04999999999999999,1,0.6616195854164417,1.0,8,0.35,2.430191314660943,0.0,3,0,Procedural Errors
145,10,0.5,1.9,3,44.94161312378175,23.701557428603497,0.49582887486269156,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8538906493518532,0.2,10,0.5,2.3653480591464078,0.0,2,3,Partial Understanding
146,5,0.25,1.25,2,23.81880978358038,9.703766584008433,0.1,1.0,0.0,0.0,-7.450546640610684e-17,0,0.29773512229475474,1.0,14,0.75,1.9055047826864304,0.0,4,1,Careless Mistakes
147,16,0.8,3.5,5,8.247811277530488,3.5403645849484446,0.14388776466411554,1.0,0.7,0.0,0.07500000000000002,0,0.28867339471356707,0.0,13,0.15,0.23565175078658537,0.0,1,2,Guessing Behavior
148,16,0.8,2.8,4,34.95747254387141,10.042431996561348,0.8515519014008056,1.0,0.0,0.05,-1.41191437668351e-17,0,0.9788092312283995,0.1875,11,0.2,1.2484811622811218,0.0,0,4,Misconception Errors
149,8,0.4,1.4,2,37.37625897857869,10.144762584218986,0.2,1.0,0.0,0.0,0.10000000000000002,2,0.5232676257001017,1.0,8,0.6,2.669732784184192,0.0,3,0,Procedural Errors
150,13,0.65,3.1,5,8.861557124545026,3.097276330068423,0.11765849603932388,1.0,0.5,0.0,0.024999999999999998,1,0.27470827086089583,0.0,10,0.15,0.2858566814369363,0.0,1,2,Guessing Behavior
151,16,0.8,3.8,5,8.576997298359425,2.074162333530905,0.18341423997353912,1.0,0.75,0.0,-0.07500000000000004,2,0.32592589733765814,0.0,11,0.1,0.22571045521998487,0.0,1,2,Guessing Behavior
152,11,0.55,1.55,2,35.70756443182138,11.307538752754374,0.2,1.0,0.0,0.0,6.0450919364029825e-18,0,0.5534672486932315,1.0,11,0.45,2.303713834311057,0.0,3,0,Procedural Errors
153,10,0.5,1.65,3,39.754518636610136,19.52612505450891,0.5240327419433249,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6559495575040672,0.7,10,0.5,2.40936476585516,0.0,2,3,Partial Understanding
154,10,0.5,1.7,3,45.328926633950005,16.785006548206788,0.5136672214088003,1.0,0.0,0.3,-1.2067383328930179e-17,4,0.77059175277715,0.6,10,0.5,2.6664074490558827,0.0,2,3,Partial Understanding
155,14,0.7,3.2,5,7.711873842004628,3.332237824508985,0.15002549531914963,1.0,0.75,0.0,0.025000000000000012,1,0.2467799629441481,0.0,10,0.1,0.24099605756264464,0.0,1,2,Guessing Behavior
156,14,0.7,2.35,4,36.88602018601883,15.100414101538814,0.8698897292526286,1.0,0.0,0.05,-0.07499999999999997,0,0.8668214743714426,0.21428571428571427,10,0.3,1.5696178802561205,0.0,0,4,Misconception Errors
157,10,0.5,1.7,3,42.783180901321224,14.72823417628669,0.4890930541247033,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7273140753224608,0.6,10,0.5,2.516657700077719,0.0,2,3,Partial Understanding
158,10,0.5,1.75,3,36.977758157345825,16.741314753667087,0.507650698413531,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.6471107677535519,0.5,10,0.5,2.1130147518483327,0.0,2,3,Partial Understanding
159,4,0.2,1.2,2,25.86444339126815,9.762597520917803,0.1,1.0,0.0,0.0,0.024999999999999994,2,0.3103733206952178,1.0,12,0.8,2.1553702826056793,0.0,4,1,Careless Mistakes
160,9,0.45,1.45,2,43.36236628996218,11.38251772685189,0.2,1.0,0.0,0.15,4.467136245631716e-17,2,0.6287543112044517,1.0,10,0.55,2.990508019997392,0.0,3,0,Procedural Errors
161,12,0.6,1.6,2,33.70108372287496,12.759218325367462,0.20000000000000004,1.0,0.05,0.0,1.6672445096678095e-17,0,0.5392173395659995,1.0,7,0.4,2.106317732679685,0.0,3,0,Procedural Errors
162,10,0.5,1.65,3,42.78503383648336,19.269818746684653,0.4985366336896412,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7059530583019753,0.7,10,0.5,2.5930323537262643,0.0,2,3,Partial Understanding
163,10,0.5,1.7,3,38.55133265894434,14.628598104532434,0.5005712217271778,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6553726552020538,0.6,10,0.5,2.2677254505261377,0.0,2,3,Partial Understanding
164,13,0.65,3.3,5,8.577303069037699,4.0913675375188845,0.147855519925299,1.0,0.5,0.0,-0.025000000000000015,2,0.283051001278244,0.0,5,0.25,0.2599182748193242,0.0,1,2,Guessing Behavior
165,10,0.5,1.8,3,40.389369613475516,19.843134992151445,0.4827761375731397,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.7270086530425592,0.4,10,0.5,2.2438538674153063,0.0,2,3,Partial Understanding
166,4,0.2,1.2,2,28.55653443520514,9.013430001207999,0.1,1.0,0.0,0.0,-0.125,2,0.3426784132224617,1.0,15,0.8,2.3797112029337617,0.0,4,1,Careless Mistakes
167,9,0.45,1.7,4,35.02344894178455,12.746940258190167,0.8722255514987703,1.0,0.0,0.1,-0.12499999999999996,1,0.5953986320103373,0.6666666666666666,12,0.55,2.060202878928503,0.0,0,4,Misconception Errors
168,12,0.6,2.65,5,7.738149575229459,2.8986855170341674,0.16330225829140646,1.0,0.5,0.0,0.20000000000000004,1,0.20506096374358065,0.0,14,0.25,0.29200564434828147,0.0,1,2,Guessing Behavior
169,10,0.5,1.75,3,40.468406760376794,19.471974593318272,0.48861752727843283,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7081971183065938,0.5,10,0.5,2.312480386307245,0.0,2,3,Partial Understanding
170,4,0.2,1.2,2,31.904644214419733,10.001991118093747,0.1,1.0,0.0,0.0,0.15,3,0.3828557305730368,1.0,15,0.8,2.6587203512016444,0.0,4,1,Careless Mistakes
171,15,0.75,3.05,5,7.0243724993195285,3.2520391862574076,0.11835459136011416,1.0,0.7,0.0,-0.07500000000000001,1,0.21424336122924562,0.0,12,0.15,0.23030729505965666,0.0,1,2,Guessing Behavior
172,14,0.7,2.45,4,37.71546408289412,15.40025441589915,0.8524009320160809,1.0,0.05,0.05,0.049999999999999996,0,0.9240288700309062,0.21428571428571427,11,0.3,1.5394066972609846,0.0,0,4,Misconception Errors
173,14,0.7,3.15,5,9.111619964679235,3.7960142974462006,0.12748359073346238,1.0,0.55,0.0,3.482671232529463e-17,0,0.2870160288873959,0.0,9,0.15,0.28925777665648367,0.0,1,2,Guessing Behavior
174,9,0.45,1.45,2,36.44465515448469,13.820372255520848,0.2,1.0,0.0,0.0,-0.025,1,0.528447499740028,1.0,12,0.55,2.5134244934127374,0.0,3,0,Procedural Errors
175,10,0.5,1.65,3,42.51774978847111,20.47140080931395,0.4782301397761784,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.7015428715097732,0.7,10,0.5,2.5768333205134004,0.0,2,3,Partial Understanding
176,10,0.5,1.65,3,41.33578603311595,21.140492453724256,0.4807988072498012,1.0,0.05,0.2,-1.2067383328930179e-17,4,0.6820404695464132,0.7,10,0.5,2.5051991535221787,0.0,2,3,Partial Understanding
177,10,0.5,2.3,4,31.066316369680543,12.30155029424975,0.8826249576589202,1.0,0.0,0.0,-0.12500000000000003,1,0.7145252765026524,0.1,12,0.5,1.3507094073774149,0.0,0,4,Misconception Errors
178,10,0.5,1.7,3,35.62240515162332,17.888840132842276,0.5158594535395062,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6055808875775964,0.6,10,0.5,2.095435597154313,0.0,2,3,Partial Understanding
179,4,0.2,1.2,2,24.944587454886136,8.430866434434368,0.1,1.0,0.0,0.0,0.024999999999999994,2,0.2993350494586336,1.0,11,0.8,2.0787156212405113,0.0,4,1,Careless Mistakes
180,2,0.1,1.1,2,28.04621854536751,11.11055939504495,0.1,1.0,0.0,0.0,0.024999999999999956,1,0.30850840399904267,1.0,15,0.9,2.549656231397046,0.0,4,1,Careless Mistakes
181,10,0.5,1.9,3,39.73378214623732,23.018561468594886,0.5062770312561663,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.754941860778509,0.2,10,0.5,2.0912516919072273,0.0,2,3,Partial Understanding
182,10,0.5,1.9,3,36.35802970243169,21.201892356457954,0.49705458859229534,1.0,0.05,0.1,-1.2067383328930179e-17,4,0.6908025643462021,0.2,10,0.5,1.9135805106542996,0.0,2,3,Partial Understanding
183,9,0.45,1.45,2,38.4040610580808,13.576949763035168,0.2,1.0,0.0,0.05,-0.025000000000000022,2,0.5568588853421715,1.0,9,0.55,2.648555935040055,0.0,3,0,Procedural Errors
184,10,0.5,1.6,3,38.55106671411134,17.55930470056437,0.48049535825253525,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6168170674257815,0.8,10,0.5,2.409441669631959,0.0,2,3,Partial Understanding
185,15,0.75,3.35,5,7.610091050297292,2.4956913253462605,0.09219245786620851,1.0,0.85,0.0,-6.0336916644650896e-18,4,0.2549380501849593,0.0,10,0.0,0.22716689702379977,0.0,1,2,Guessing Behavior
186,10,0.5,1.8,3,41.93062215787632,18.598218581484534,0.48996397704562505,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.7547511988417738,0.4,10,0.5,2.3294790087709067,0.0,2,3,Partial Understanding
187,18,0.9,3.75,5,7.5699996070721935,3.3424652845964964,0.1558205054968983,1.0,0.6,0.0,-7.05957188341755e-18,0,0.28387498526520727,0.0,15,0.1,0.20186665618859181,0.0,1,2,Guessing Behavior
188,16,0.8,2.4,4,40.00728553061562,15.29236828805187,0.8403435324019557,1.0,0.0,0.1,-0.024999999999999988,2,0.9601748527347748,0.4375,12,0.2,1.6669702304423175,0.0,0,4,Misconception Errors
189,6,0.3,1.3,2,27.086667101977532,9.873471282219054,0.09999999999999999,1.0,0.05,0.0,0.1,0,0.35212667232570793,1.0,10,0.7,2.0835897770751948,0.0,4,1,Careless Mistakes
190,10,0.5,1.85,3,43.34358108640993,19.67529776062111,0.513251981972402,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8018562500985837,0.3,10,0.5,2.342896274941077,0.0,2,3,Partial Understanding
191,10,0.5,1.7,3,42.831539699473204,19.28823005530048,0.5162661205784536,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7281361748910444,0.6,10,0.5,2.51950233526313,0.0,2,3,Partial Understanding
192,15,0.75,2.5,4,35.742754614647076,12.466244289854735,0.8950402814346343,1.0,0.0,0.0,-0.2,2,0.893568865366177,0.3333333333333333,14,0.25,1.429710184585883,0.0,0,4,Misconception Errors
193,13,0.65,2.3,4,33.979534966448966,14.327851763189356,0.8538153374823975,1.0,0.05,0.05,-0.05000000000000002,1,0.7815293042283261,0.38461538461538464,13,0.35,1.477371085497781,0.0,0,4,Misconception Errors
194,10,0.5,1.8,3,39.03080472749806,21.40973315617598,0.5233281481759692,1.0,0.05,0.25,-1.2067383328930179e-17,4,0.702554485094965,0.4,10,0.5,2.1683780404165587,0.0,2,3,Partial Understanding
195,13,0.65,1.65,2,41.71159940175859,13.984780854262947,0.20000000000000004,1.0,0.0,0.1,-0.225,2,0.6882413901290166,1.0,14,0.35,2.5279757213187026,0.0,3,0,Procedural Errors
196,12,0.6,1.6,2,39.60469920853903,10.99594526336269,0.20000000000000004,1.0,0.0,0.05,-0.04999999999999996,2,0.6336751873366245,1.0,8,0.4,2.4752937005336895,0.0,3,0,Procedural Errors
197,10,0.5,1.95,3,43.18504891312362,18.234209680686746,0.506072938881136,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.8421084538059107,0.1,10,0.5,2.2146178929806988,0.0,2,3,Partial Understanding
198,18,0.9,3.75,5,8.240595338874929,3.291228585593512,0.1615247929914852,1.0,0.55,0.0,-0.07500000000000001,3,0.30902232520780987,0.0,16,0.1,0.21974920903666478,0.0,1,2,Guessing Behavior
199,8,0.4,1.4,2,35.778903335056555,12.436181260539898,0.2,1.0,0.0,0.0,0.05000000000000005,2,0.5009046466907917,1.0,10,0.6,2.5556359525040397,0.0,3,0,Procedural Errors
200,10,0.5,1.6,3,39.411308887522935,22.441130948019772,0.5191684994363194,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.630580942200367,0.8,10,0.5,2.4632068054701834,0.0,2,3,Partial Understanding
201,10,0.5,1.55,3,44.7775972624835,16.413451917510084,0.51409702643231,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.6940527575684944,0.9,10,0.5,2.8888772427408713,0.0,2,3,Partial Understanding
202,10,0.5,1.75,3,43.229067038133884,13.230266102532347,0.5081062088748463,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7565086731673429,0.5,10,0.5,2.470232402179079,0.0,2,3,Partial Understanding
203,16,0.8,3.55,5,8.352095465815271,2.3542985857659633,0.13251228967463194,1.0,0.65,0.0,-2.3154485417859998e-17,0,0.29649938903644213,0.0,13,0.1,0.23527029481169778,0.0,1,2,Guessing Behavior
204,14,0.7,3.15,5,7.146206378008823,2.600875035002928,0.14810006554512503,1.0,0.65,0.0,-0.024999999999999998,1,0.2251055009072779,0.0,9,0.3,0.22686369453996263,0.0,1,2,Guessing Behavior
205,14,0.7,2.9,5,7.928979007171371,3.0918823181191617,0.1296489306335167,1.0,0.65,0.0,-0.15000000000000002,2,0.22994039120796977,0.0,12,0.15,0.2734130692128059,0.0,1,2,Guessing Behavior
206,14,0.7,3.5,5,8.825050367027513,3.6320859131516054,0.18854058189492537,1.0,0.55,0.0,-0.075,2,0.30887676284596294,0.0,11,0.1,0.2521442962007861,0.0,1,2,Guessing Behavior
207,5,0.25,1.25,2,24.956919794428085,10.145843027279456,0.1,1.0,0.05,0.0,-0.024999999999999998,2,0.31196149743035106,1.0,13,0.75,1.9965535835542467,0.0,4,1,Careless Mistakes
208,12,0.6,1.6,2,39.02076593088568,12.160476953171594,0.20000000000000004,1.0,0.0,0.05,-0.07500000000000002,1,0.6243322548941709,1.0,11,0.4,2.438797870680355,0.0,3,0,Procedural Errors
209,16,0.8,2.6,4,37.45317571452538,15.96721319260516,0.8888994509972002,1.0,0.0,0.1,-0.1,0,0.9737825685776599,0.3125,13,0.2,1.440506758250976,0.0,0,4,Misconception Errors
210,4,0.2,1.2,2,29.460642688130502,11.405274282891979,0.1,1.0,0.0,0.0,0.10000000000000003,0,0.35352771225756596,1.0,13,0.8,2.4550535573442085,0.0,4,1,Careless Mistakes
211,10,0.5,1.75,3,36.000431361940024,17.157645049863163,0.5135139908050844,1.0,0.05,0.05,-1.2067383328930179e-17,4,0.6300075488339504,0.5,10,0.5,2.057167506396573,0.0,2,3,Partial Understanding
212,6,0.3,1.3,2,28.292169737853623,10.0319377270625,0.09999999999999999,1.0,0.0,0.0,-0.04999999999999995,0,0.3677982065920971,1.0,11,0.7,2.1763207490656633,0.0,4,1,Careless Mistakes
213,14,0.7,2.45,4,34.928466489621414,16.006158000218253,0.848888667434138,1.0,0.0,0.1,-1.227636181161585e-17,2,0.8557474289957248,0.2857142857142857,10,0.3,1.4256516934539352,0.0,0,4,Misconception Errors
214,4,0.2,1.2,2,25.540432099438686,8.41174107042665,0.1,1.0,0.0,0.0,0.07500000000000001,0,0.30648518519326423,1.0,13,0.8,2.1283693416198903,0.0,4,1,Careless Mistakes
215,15,0.75,2.5,4,35.987094154987574,15.78829910183436,0.863040917030363,1.0,0.05,0.1,-0.07500000000000001,1,0.8996773538746894,0.4,11,0.25,1.439483766199503,0.0,0,4,Misconception Errors
216,4,0.2,1.2,2,27.484171271132936,6.729765132764434,0.1,1.0,0.0,0.0,0.07500000000000004,2,0.3298100552535952,1.0,11,0.8,2.2903476059277446,0.0,4,1,Careless Mistakes
217,3,0.15,1.15,2,29.169351218015105,9.72502637198905,0.10000000000000002,1.0,0.0,0.0,-0.05000000000000008,1,0.33544753900717367,1.0,13,0.85,2.5364653233056615,0.0,4,1,Careless Mistakes
218,13,0.65,2.35,4,31.056970360490958,12.049805182774401,0.8917411594965091,1.0,0.05,0.0,0.075,1,0.7298388034715376,0.3076923076923077,8,0.35,1.3215732068294024,0.0,0,4,Misconception Errors
219,4,0.2,1.2,2,30.50792763813895,11.636935343294258,0.1,1.0,0.0,0.0,-0.05,3,0.3660951316576673,1.0,11,0.8,2.542327303178246,0.0,4,1,Careless Mistakes
220,8,0.4,1.4,2,23.45248080639347,9.554162305477051,0.1,1.0,0.0,0.0,0.12500000000000003,2,0.3283347312895086,1.0,9,0.6,1.6751772004566765,0.0,4,0,Procedural Errors
221,10,0.5,1.8,3,42.161578523829164,19.128109263998184,0.4813809894795392,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.758908413428925,0.4,10,0.5,2.342309917990509,0.0,2,3,Partial Understanding
222,16,0.8,3.55,5,8.056543466380507,2.900091155750415,0.14353457389215668,1.0,0.7,0.0,0.049999999999999996,3,0.28600729305650796,0.0,11,0.05,0.2269448863769157,0.0,1,2,Guessing Behavior
223,2,0.1,1.1,2,28.345166491156043,11.752322736779792,0.1,1.0,0.0,0.0,-0.024999999999999977,2,0.31179683140271647,1.0,15,0.9,2.576833317377822,0.0,4,1,Careless Mistakes
224,1,0.05,1.05,2,25.89961246404718,9.755570058236987,0.1,1.0,0.0,0.0,-0.05000000000000002,3,0.2719459308724954,1.0,17,0.95,2.4666297584806838,0.0,4,1,Careless Mistakes
225,10,0.5,1.85,3,45.150710995507644,25.450624608321185,0.4931670919010781,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8352881534168916,0.3,10,0.5,2.440578972730143,0.0,2,3,Partial Understanding
226,6,0.3,1.3,2,27.707541620791943,8.976478369335194,0.09999999999999999,1.0,0.0,0.0,0.025000000000000053,1,0.3601980410702953,1.0,10,0.7,2.131349355445534,0.0,4,1,Careless Mistakes
227,10,0.5,1.75,3,41.695447073955435,19.842038189380904,0.4965796210294854,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.72967032379422,0.5,10,0.5,2.382596975654596,0.0,2,3,Partial Understanding
228,15,0.75,2.5,4,31.78423822394668,16.677892352488787,0.8369188292394877,1.0,0.15,0.05,-0.07500000000000001,1,0.7946059555986671,0.3333333333333333,9,0.25,1.2713695289578673,0.0,0,4,Misconception Errors
229,17,0.85,3.75,5,8.283873740979926,3.278940366953845,0.14578579489550747,1.0,0.6,0.0,0.025,1,0.31064526528674724,0.0,15,0.1,0.22090329975946468,0.0,1,2,Guessing Behavior
230,5,0.25,1.25,2,28.149316375292265,8.96374474141543,0.1,1.0,0.0,0.0,-0.09999999999999999,0,0.35186645469115335,1.0,12,0.75,2.2519453100233813,0.0,4,1,Careless Mistakes
231,13,0.65,3.05,5,8.543438705285388,3.7286435151053157,0.1395807556873095,1.0,0.6,0.0,0.07500000000000002,3,0.2605748805112043,0.0,9,0.15,0.2801127444355865,0.0,1,2,Guessing Behavior
232,14,0.7,2.45,4,34.68283971399837,13.47022742326171,0.8579301161368508,1.0,0.0,0.0,-0.04999999999999996,3,0.8497295729929601,0.21428571428571427,10,0.3,1.4156261107754435,0.0,0,4,Misconception Errors
233,16,0.8,2.45,4,41.09485307578418,16.92990738221315,0.8590952405856079,1.0,0.0,0.15,0.1,0,1.0068239003567125,0.375,11,0.2,1.677340941868742,0.0,0,4,Misconception Errors
234,17,0.85,2.75,4,47.49610800979538,18.128950599160902,0.871746583067497,1.0,0.0,0.3,0.025000000000000026,2,1.306142970269373,0.35294117647058826,15,0.15,1.7271312003561956,0.0,0,4,Misconception Errors
235,10,0.5,1.7,3,45.80934233821586,20.267262995918642,0.5159963009014078,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7787588197496698,0.6,10,0.5,2.6946671963656392,0.0,2,3,Partial Understanding
236,15,0.75,3.45,5,8.236474361758791,3.2684787096349712,0.17991509821790802,1.0,0.75,0.0,0.025000000000000012,1,0.2841583654806783,0.0,11,0.15,0.23873838729735627,0.0,1,2,Guessing Behavior
237,9,0.45,1.45,2,36.87699789831486,14.154792240786458,0.2,1.0,0.0,0.0,0.12500000000000003,2,0.5347164695255655,1.0,7,0.55,2.5432412343665423,0.0,3,0,Procedural Errors
238,10,0.5,1.7,3,43.6769295498393,17.910179995495287,0.5039559202833006,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.742507802347268,0.6,10,0.5,2.569231149990547,0.0,2,3,Partial Understanding
239,7,0.35,1.35,2,25.650345188617514,11.910759061790653,0.09999999999999999,1.0,0.05,0.0,0.025000000000000064,2,0.3462796600463365,1.0,11,0.65,1.9000255695272232,0.0,4,1,Careless Mistakes
240,16,0.8,3.55,5,7.256575312949943,3.4822262545865965,0.1829280858805617,1.0,0.75,0.0,-0.04999999999999999,3,0.25760842360972297,0.0,11,0.1,0.20441057219577305,0.0,1,2,Guessing Behavior
241,10,0.5,1.65,3,36.85846748969573,14.71649281031471,0.4995828147115649,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.6081647135799795,0.7,10,0.5,2.2338465145270137,0.0,2,3,Partial Understanding
242,14,0.7,2.55,4,37.08339907062735,14.488965276788825,0.8430126762440209,1.0,0.0,0.0,-0.1,1,0.9456266763009974,0.21428571428571427,11,0.3,1.4542509439461706,0.0,0,4,Misconception Errors
243,15,0.75,3.5,5,7.902074311255066,3.0214776202464773,0.14654144100036434,1.0,0.7,0.0,-0.07500000000000001,1,0.2765726008939273,0.0,11,0.1,0.22577355175014474,0.0,1,2,Guessing Behavior
244,17,0.85,2.85,4,31.646193062268615,13.322109160297229,0.8917840484305981,1.0,0.05,0.0,-0.025000000000000036,0,0.9019165022746556,0.17647058823529413,15,0.15,1.110392739026969,0.0,0,4,Misconception Errors
245,14,0.7,2.55,4,40.1103852166749,15.204490691428273,0.8994848237265458,1.0,0.0,0.15,0.07500000000000002,0,1.0228148230252099,0.2857142857142857,10,0.3,1.5729562830068589,0.0,0,4,Misconception Errors
246,14,0.7,2.9,5,7.987281635613212,3.5527238329013335,0.15333734004898988,1.0,0.6,0.0,-0.04999999999999996,3,0.23163116743278317,0.0,7,0.25,0.27542350467631765,0.0,1,2,Guessing Behavior
247,10,0.5,1.7,3,36.33734870518504,20.545611170995528,0.48995380101405817,1.0,0.05,0.15,-1.2067383328930179e-17,4,0.6177349279881458,0.6,10,0.5,2.1374911003050023,0.0,2,3,Partial Understanding
248,15,0.75,2.45,4,37.60372639097924,13.761230046276115,0.8788367867406778,1.0,0.0,0.1,0.17500000000000002,2,0.9212912965789914,0.26666666666666666,12,0.25,1.5348459751420098,0.0,0,4,Misconception Errors
249,14,0.7,2.45,4,33.664139263430755,12.15698087974889,0.7962276207492105,1.0,0.0,0.05,-0.04999999999999996,1,0.8247714119540536,0.21428571428571427,9,0.3,1.374046500548194,0.0,0,4,Misconception Errors
250,5,0.25,1.25,2,31.58663467947006,12.034783281041047,0.1,1.0,0.0,0.0,0.07500000000000004,1,0.3948329334933757,1.0,10,0.75,2.526930774357605,0.0,4,1,Careless Mistakes
251,14,0.7,2.7,4,44.44356594274906,17.94417728361188,0.83852116527964,1.0,0.05,0.2,-0.125,0,1.1999762804542247,0.07142857142857142,11,0.3,1.6460579978795948,0.0,0,4,Misconception Errors
252,1,0.05,1.05,2,25.492201764757667,10.495529403018857,0.1,1.0,0.0,0.0,-0.025000000000000036,2,0.26766811852995553,1.0,17,0.95,2.4278287395007303,0.0,4,1,Careless Mistakes
253,14,0.7,1.7,2,43.02022144111599,13.495007998929548,0.20000000000000004,1.0,0.0,0.1,-0.12500000000000003,2,0.7313437644989719,1.0,12,0.3,2.530601261242117,0.0,3,0,Procedural Errors
254,10,0.5,1.8,3,46.55977582645786,20.414045629801347,0.4806711914191461,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8380759648762415,0.4,10,0.5,2.586654212580992,0.0,2,3,Partial Understanding
255,14,0.7,1.7,2,39.96136749232788,13.216448415503882,0.20000000000000004,1.0,0.0,0.1,-0.1,0,0.679343247369574,1.0,12,0.3,2.350668676019287,0.0,3,0,Procedural Errors
256,14,0.7,3.15,5,7.615853474090521,2.62537567328509,0.16136045083224784,1.0,0.7,0.0,-0.024999999999999998,1,0.23989938443385142,0.0,10,0.2,0.24177312616160385,0.0,1,2,Guessing Behavior
257,14,0.7,2.2,4,43.89481461722802,14.543030350965354,0.8477779653140732,1.0,0.0,0.2,-0.07500000000000002,1,0.9656859215790167,0.42857142857142855,10,0.3,1.9952188462376375,0.0,0,4,Misconception Errors
258,16,0.8,2.7,4,33.97182819217608,12.937624667662652,0.8317173598890305,1.0,0.0,0.0,-0.025000000000000043,1,0.9172393611887543,0.3125,15,0.2,1.2582158589694845,0.0,0,4,Misconception Errors
